"id","english","french","scientific","code","group","sort"
"36117","Piping Cisticola","Cisticole à couronne rousse","Cisticola fulvicapilla","","BIRDS","11674"
"36126","Socotra Cisticola","Cisticole de Socotra","Cisticola haesitatus","","BIRDS","11688"
"36151","Yellow-bellied Prinia","Prinia à ventre jaune","Prinia flaviventris","","BIRDS","11588"
"36160","Namaqua Warbler","Apalis namaqua","Phragmacia substriata","","BIRDS","11491"
"36194","Gray-capped Warbler","Éminie à calotte grise","Eminia lepida","","BIRDS","11618"
"36228","White-winged Swamp Warbler","Mégalure à ailes blanches","Bradypterus carpalis","","BIRDS","11855"
"36253","Anjouan Brush-Warbler","Nésille d'Anjouan","Nesillas longicaudata","","BIRDS","11710"
"36258","Moustached Grass-Warbler","Mélocichle à moustaches","Melocichla mentalis","","BIRDS","11455"
"36283","Large-billed Reed Warbler","Rousserolle à grand bec","Acrocephalus orinus","","BIRDS","11745"
"36292","Tuamotu Reed Warbler","Rousserolle des Tuamotu","Acrocephalus atyphus","","BIRDS","11801"
"36317","African Tailorbird","Apalis couturière","Artisornis metopias","","BIRDS","11497"
"36326","Rufous-tailed Tailorbird","Couturière à queue rousse","Orthotomus sericeus","","BIRDS","11567"
"36351","Green Crombec","Crombec vert","Sylvietta virens","","BIRDS","11440"
"36360","Neumann's Warbler","Bouscarle de Neumann","Urosphena neumanni","","BIRDS","12471"
"36394","Pallas's Leaf Warbler","Pouillot de Pallas","Phylloscopus proregulus","","BIRDS","12339"
"36419","Sulawesi Leaf Warbler","Pouillot des Célèbes","Phylloscopus sarasinorum","","BIRDS","12447"
"36428","Whistler's Warbler","Pouillot de Whistler","Phylloscopus whistleri","","BIRDS","12388"
"36453","Buff-banded Bushbird","Mégalure de Timor","Cincloramphus bivittatus","","BIRDS","11819"
"36462","Broad-tailed Grassbird","Mégalure à queue large","Schoenicola platyurus","","BIRDS","11835"
"36487","Subalpine Warbler","Fauvette passerinette","Sylvia cantillans","","BIRDS","12593"
"36492","Banded Parisoma","Fauvette sanglée","Sylvia boehmi","","BIRDS","12563"
"36517","Southern Black-Flycatcher","Gobemouche sud-africain","Melaenornis pammelaina","","BIRDS","14157"
"36526","Gray-chested Jungle-Flycatcher","Gobemouche ombré","Cyornis umbratilis","","BIRDS","14258"
"36551","African Dusky Flycatcher","Gobemouche sombre","Muscicapa adusta","","BIRDS","14112"
"36560","Fairy Flycatcher","Mignard enchanteur","Stenostira scita","","BIRDS","11126"
"36585","Cryptic Flycatcher","Gobemouche de Vaurie","Ficedula crypta","","BIRDS","14495"
"36594","Blue-and-white Flycatcher","Gobemouche bleu","Cyanoptila cyanomelana","","BIRDS","14280"
"36619","Malaysian Blue Flycatcher","Gobemouche malais","Cyornis turcosus","","BIRDS","14240"
"36628","White-starred Robin","Rougegorge étoilé","Pogonocichla stellata","","BIRDS","14325"
"36662","Archer's Robin-Chat","Cossyphe d'Archer","Cossypha archeri","","BIRDS","14298"
"36696","White-vented Shama","Shama noir","Copsychus niger","","BIRDS","14203"
"36721","Chestnut-naped Forktail","Énicure rousse-cape","Enicurus ruficapillus","","BIRDS","14427"
"36726","Purple Cochoa","Cochoa violet","Cochoa purpurea","","BIRDS","13833"
"36760","Capped Wheatear","Traquet du Cap","Oenanthe pileata","","BIRDS","14603"
"36785","Ward's Flycatcher","Pseudobias de Ward","Pseudobias wardi","","BIRDS","10242"
"36794","Jameson's Wattle-eye","Pririt de Jameson","Platysteira jamesoni","","BIRDS","10160"
"36819","White-throated Fantail","Rhipidure à gorge blanche","Rhipidura albicollis","","BIRDS","10379"
"36828","Cinnamon-tailed Fantail","Rhipidure brun-roux","Rhipidura fuscorufa","","BIRDS","10350"
"36853","Bismarck Fantail","Rhipidure des Bismarck","Rhipidura dahli","","BIRDS","10391"
"36862","African Blue Flycatcher","Elminie bleue","Elminia longicauda","","BIRDS","11128"
"36896","Buff-bellied Monarch","Monarque des Banks","Neolalage banksiana","","BIRDS","10639"
"36921","Kofiau Monarch","Monarque de Kofiau","Symposiachrus julianae","","BIRDS","10685"
"36955","Dull Flycatcher","Monarque terne","Myiagra hebetior","","BIRDS","10729"
"36960","Lesser Ground-Robin","Petite Pseudobrève","Amalocichla incerta","","BIRDS","11048"
"36985","Yellow-bellied Robin","Miro à ventre jaune","Eopsaltria flaviventris","","BIRDS","11094"
"36994","Smoky Robin","Miro ombré","Peneothello cryptoleuca","","BIRDS","11104"
"255853","A Rove Beetle","","Gymnusa pseudovariegata","","BEETLES","255853"
"255862","A Rove Beetle","","Gyrophaena keeni","","BEETLES","255862"
"255887","A Rove Beetle","","Ilyobates canadensis","","BEETLES","255887"
"255896","A Rove Beetle","","Lathrobium fauveli","","BEETLES","255896"
"255921","A Rove Beetle","","Lobrathium dimidiatum","","BEETLES","255921"
"255930","A Rove Beetle","","Lordithon fungicola","","BEETLES","255930"
"255955","A Rove Beetle","","Myllaena audax","","BEETLES","255955"
"255960","A Rove Beetle","","Neobisnius sobrinus","","BEETLES","255960"
"255985","A Rove Beetle","","Oxypoda hiemalis","","BEETLES","255985"
"255989","A Rove Beetle","","Oxyporus occipitalis","","BEETLES","255989"
"32841","Malaysian Eared-Nightjar","Engoulevent de Temminck","Lyncornis temminckii","","BIRDS","1853"
"32875","Sombre Nightjar","Engoulevent sombre","Caprimulgus fraenatus","","BIRDS","1939"
"32884","Mees's Nightjar","Engoulevent de Mees","Caprimulgus meesi","","BIRDS","1952"
"32909","Pennant-winged Nightjar","Engoulevent porte-étendard","Caprimulgus vexillarius","","BIRDS","1929"
"32977","Purple Needletail","Martinet des Célèbes","Hirundapus celebensis","","BIRDS","2068"
"33011","Dark-rumped Swift","Martinet d'Assam","Apus acuticauda","","BIRDS","2148"
"33016","Bates's Swift","Martinet de Bates","Apus batesi","","BIRDS","2160"
"33041","Scale-throated Hermit","Ermite eurynome","Phaethornis eurynome","","BIRDS","2243"
"33050","Reddish Hermit","Ermite roussâtre","Phaethornis ruber","","BIRDS","2237"
"33109","Racket-tipped Thorntail","Coquette à raquettes","Discosura longicaudus","","BIRDS","2304"
"33118","Glittering-bellied Emerald","Émeraude splendide","Chlorostilbon lucidus","","BIRDS","2568"
"33143","Long-tailed Woodnymph","Dryade de Waterton","Thalurania watertonii","","BIRDS","2631"
"33152","Gilded Hummingbird","Saphir à queue d'or","Hylocharis chrysura","","BIRDS","2727"
"33220","Velvet-browed Brilliant","Brillant à couronne verte","Heliodoxa xanthogonys","","BIRDS","2443"
"33245","Brown Inca","Inca brun","Coeligena wilsoni","","BIRDS","2405"
"33284","Rufous-vented Whitetip","Colibri à sous-caudales rousses","Urosticte ruficrissa","","BIRDS","2442"
"33309","Gray-bellied Comet","Colibri comète","Taphrolesbia griseiventris","","BIRDS","2330"
"33318","Horned Sungem","Colibri aux huppes d'or","Heliactin bilophus","","BIRDS","2263"
"33352","Esmeraldas Woodstar","Colibri de Berlepsch","Chaetocercus berlepschi","","BIRDS","2496"
"33377","Blue-tailed Trogon","Trogon aux yeux blancs","Trogon comptus","","BIRDS","5225"
"33411","Azure Kingfisher","Martin-pêcheur à dos bleu","Ceyx azureus","","BIRDS","5427"
"33420","Little Kingfisher","Martin-pêcheur poucet","Ceyx pusillus","","BIRDS","5436"
"33445","Woodland Kingfisher","Martin-chasseur du Sénégal","Halcyon senegalensis","","BIRDS","5495"
"33454","Forest Kingfisher","Martin-chasseur forestier","Todiramphus macleayii","","BIRDS","5505"
"33479","Scaly-breasted Kingfisher","Martin-chasseur royal","Actenoides princeps","","BIRDS","5572"
"33484","Kofiau Paradise-Kingfisher","Martin-chasseur de Kofiau","Tanysiptera ellioti","","BIRDS","5580"
"33518","Blue-headed Bee-eater","Guêpier à tête bleue","Merops muelleri","","BIRDS","5606"
"33543","Racket-tailed Roller","Rollier à raquettes","Coracias spatulatus","","BIRDS","5641"
"33552","Short-legged Ground-Roller","Brachyptérolle leptosome","Brachypteracias leptosomus","","BIRDS","5657"
"33577","Crowned Hornbill","Calao couronné","Lophoceros alboterminatus","","BIRDS","5308"
"33586","Malabar Pied-Hornbill","Calao de Malabar","Anthracoceros coronatus","","BIRDS","5361"
"33611","Narcondam Hornbill","Calao de Narcondam","Rhyticeros narcondami","","BIRDS","5371"
"33620","White-thighed Hornbill","Calao à cuisses blanches","Bycanistes albotibialis","","BIRDS","5342"
"33654","Eastern Striolated-Puffbird","Tamatia striolé","Nystalus striolatus","","BIRDS","5677"
"33679","Crested Barbet","Barbican promépic","Trachyphonus vaillantii","","BIRDS","5746"
"33684","Sladen's Barbet","Barbican de Sladen","Gymnobucco sladeni","","BIRDS","5757"
"33688","Whyte's Barbet","Barbican de Whyte","Stactolaema whytii","","BIRDS","5765"
"33713","Black-collared Barbet","Barbican à collier","Lybius torquatus","","BIRDS","5806"
"33718","Black-breasted Barbet","Barbican à poitrine noire","Lybius rolleti","","BIRDS","5813"
"33743","Crimson-fronted Barbet","Barbu à couronne rouge","Psilopogon rubricapillus","","BIRDS","5818"
"33777","Spot-billed Toucanet","Toucanet à bec tacheté","Selenidera maculirostris","","BIRDS","5954"
"33786","Red-necked Aracari","Araçari à double collier","Pteroglossus bitorquatus","","BIRDS","5943"
"33811","Lesser Honeyguide","Petit Indicateur","Indicator minor","","BIRDS","5987"
"33820","Speckled Piculet","Picumne tacheté","Picumnus innominatus","","BIRDS","6001"
"33845","Grayish Piculet","Picumne gris","Picumnus granadensis","","BIRDS","6043"
"33879","Fine-spotted Woodpecker","Pic à taches noires","Campethera punctuligera","","BIRDS","6315"
"33888","Tullberg's Woodpecker","Pic de Tullberg","Campethera tullbergi","","BIRDS","6307"
"33913","Brown-fronted Woodpecker","Pic à tête jaune","Dendrocoptes auriceps","","BIRDS","6126"
"33918","Rufous-bellied Woodpecker","Pic à ventre fauve","Dendrocopos hyperythrus","","BIRDS","6152"
"33922","White-backed Woodpecker","Pic à dos blanc","Dendrocopos leucotos","","BIRDS","6157"
"33947","White-spotted Woodpecker","Pic aspergé","Dryobates spilogaster","","BIRDS","6208"
"33952","Red-stained Woodpecker","Pic affin","Dryobates affinis","","BIRDS","6217"
"34011","Japanese Woodpecker","Pic awokéra","Picus awokera","","BIRDS","6281"
"34045","Silver-breasted Broadbill","Eurylaime de Gould","Serilophus lunatus","","BIRDS","7140"
"34054","Common Sunbird-Asity","Philépitte souimanga","Neodrepanis coruscans","","BIRDS","7156"
"34079","Sula Pitta","Brève des Sula","Erythropitta dohertyi","","BIRDS","7168"
"34088","Campo Miner","Géositte des campos","Geositta poeciloptera","","BIRDS","7801"
"34113","Cordoba Cinclodes","Cinclode gris","Cinclodes comechingonus","","BIRDS","7998"
"34122","White-bellied Cinclodes","Cinclode à ventre blanc","Cinclodes palliatus","","BIRDS","8006"
"34147","Ochre-browed Thistletail","Synallaxe de Cory","Asthenes coryi","","BIRDS","8172"
"34152","Puna Thistletail","Synallaxe de Heller","Asthenes helleri","","BIRDS","8164"
"34156","Rufous-capped Spinetail","Synallaxe à calotte rousse","Synallaxis ruficapilla","","BIRDS","8254"
"34177","McConnell's Spinetail","Synallaxe de McConnell","Synallaxis macconnelli","","BIRDS","8259"
"34181","Plain-crowned Spinetail","Synallaxe de Cayenne","Synallaxis gujanensis","","BIRDS","8240"
"34186","Stripe-breasted Spinetail","Synallaxe guiouti","Synallaxis cinnamomea","","BIRDS","8285"
"34211","Speckled Spinetail","Synallaxe ponctué","Cranioleuca gutturata","","BIRDS","8220"
"34220","Rusty-fronted Canastero","Synallaxe à front rouille","Asthenes ottonis","","BIRDS","8168"
"60","Choco Tinamou","Tinamou de Kerr","Crypturellus kerriae","","BIRDS","37"
"260","Hawaiian Goose","Bernache néné","Branta sandvicensis","","BIRDS","190"
"630","Canvasback","Fuligule à dos blanc","Aythya valisineria","","BIRDS","407"
"830","Common Goldeneye","Garrot à oeil d'or","Bucephala clangula","","BIRDS","474"
"1030","Horned Guan","Oréophase cornu","Oreophasis derbianus","","BIRDS","601"
"1430","Crested Bobwhite","Colin huppé","Colinus cristatus","","BIRDS","653"
"1600","Pied-billed Grebe","Grèbe à bec bigarré","Podilymbus podiceps","","BIRDS","973"
"1630","Red-necked Grebe","Grèbe jougris","Podiceps grisegena","","BIRDS","980"
"1800","Murphy's Petrel","Pétrel de Murphy","Pterodroma ultima","","BIRDS","3876"
"2000","Great Shearwater","Puffin majeur","Ardenna gravis","","BIRDS","3960"
"2200","Black Storm-Petrel","Océanite noir","Oceanodroma melania","","BIRDS","3839"
"2400","Great Cormorant","Grand Cormoran","Phalacrocorax carbo","","BIRDS","4087"
"2600","Little Egret","Aigrette garzette","Egretta garzetta","","BIRDS","4222"
"2770","Glossy Ibis","Ibis falcinelle","Plegadis falcinellus","","BIRDS","4301"
"2800","Buff-necked Ibis","Ibis mandore","Theristicus caudatus","","BIRDS","4312"
"2893","Greater Flamingo","Flamant rose","Phoenicopterus roseus","","BIRDS","956"
"2970","Slender-billed Kite","Milan à long bec","Helicolestes hamatus","","BIRDS","4512"
"3000","Plumbeous Kite","Milan bleuâtre","Ictinia plumbea","","BIRDS","4516"
"3170","Plumbeous Hawk","Buse plombée","Cryptoleucopteryx plumbea","","BIRDS","4658"
"3370","Red-tailed Hawk","Buse à queue rousse","Buteo jamaicensis","","BIRDS","4728"
"3570","American Kestrel","Crécerelle d'Amérique","Falco sparverius","","BIRDS","6462"
"3761","King Rail","Râle élégant","Rallus elegans","","BIRDS","2760"
"3770","Virginia Rail","Râle de Virginie","Rallus limicola","","BIRDS","2777"
"4140","Collared Plover","Pluvier de d'Azara","Charadrius collaris","","BIRDS","3145"
"4170","Common Ringed Plover","Pluvier grand-gravelot","Charadrius hiaticula","","BIRDS","3165"
"4340","Common Sandpiper","Chevalier guignette","Actitis hypoleucos","","BIRDS","3355"
"4540","Bristle-thighed Curlew","Courlis d'Alaska","Numenius tahitiensis","","BIRDS","3217"
"4740","Long-toed Stint","Bécasseau à longs doigts","Calidris subminuta","","BIRDS","3262"
"4940","Common Snipe","Bécassine des marais","Gallinago gallinago","","BIRDS","3331"
"5140","Mew Gull","Goéland cendré","Larus canus","","BIRDS","3536"
"5310","Black-legged Kittiwake","Mouette tridactyle","Rissa tridactyla","","BIRDS","3488"
"5340","Ivory Gull","Mouette blanche","Pagophila eburnea","","BIRDS","3493"
"5510","Inca Tern","Sterne inca","Larosterna inca","","BIRDS","3660"
"5910","Rhinoceros Auklet","Macareux rhinocéros","Cerorhinca monocerata","","BIRDS","3480"
"6110","Eurasian Collared-Dove","Tourterelle turque","Streptopelia decaocto","","BIRDS","1089"
"6310","Olive-backed Quail-Dove","Colombe de Veraguas","Leptotrygon veraguensis","","BIRDS","1219"
"6510","Carolina Parakeet","Conure de Caroline","Conuropsis carolinensis","","BIRDS","7057"
"6680","Thick-billed Parrot","Conure à gros bec","Rhynchopsitta pachyrhyncha","","BIRDS","7046"
"6880","Black-billed Parrot","Amazone verte","Amazona agilis","","BIRDS","6941"
"7080","Mangrove Cuckoo","Coulicou manioc","Coccyzus minor","","BIRDS","1701"
"7280","Ashy-faced Owl","Effraie d'Hispaniola","Tyto glaucops","","BIRDS","4818"
"7480","Costa Rican Pygmy-Owl","Chevêchette du Costa Rica","Glaucidium costaricanum","","BIRDS","5015"
"7650","Striped Owl","Hibou strié","Asio clamator","","BIRDS","5117"
"7680","Northern Saw-whet Owl","Petite Nyctale","Aegolius acadicus","","BIRDS","5135"
"7850","Yucatan Nightjar","Engoulevent maya","Antrostomus badius","","BIRDS","1919"
"7880","Puerto Rican Nightjar","Engoulevent de Porto Rico","Antrostomus noctitherus","","BIRDS","1927"
"8050","Vaux's Swift","Martinet de Vaux","Chaetura vauxi","","BIRDS","2036"
"8250","Green Hermit","Ermite vert","Phaethornis guy","","BIRDS","2203"
"8450","Jamaican Mango","Mango de Jamaïque","Anthracothorax mango","","BIRDS","2281"
"8650","Dusky Hummingbird","Colibri sombre","Cynanthus sordidus","","BIRDS","2575"
"8820","Honduran Emerald","Ariane de Lucy","Amazilia luciae","","BIRDS","2659"
"8850","Mangrove Hummingbird","Ariane de Boucard","Amazilia boucardi","","BIRDS","2673"
"9020","Snowcap","Colibri à coiffe blanche","Microchera albocoronata","","BIRDS","2640"
"9050","Green-throated Mountain-gem","Colibri vert-d'eau","Lampornis viridipallens","","BIRDS","2468"
"9220","Slender Sheartail","Colibri à queue singulière","Doricha enicura","","BIRDS","2502"
"9420","Cuban Trogon","Trogon de Cuba","Priotelus temnurus","","BIRDS","5217"
"9620","Broad-billed Tody","Todier à bec large","Todus subulatus","","BIRDS","5386"
"9820","Black-breasted Puffbird","Tamatia à plastron","Notharchus pectoralis","","BIRDS","5666"
"10020","Antillean Piculet","Piculet des Antilles","Nesoctites micromegas","","BIRDS","6049"
"10190","Red-bellied Woodpecker","Pic à ventre roux","Melanerpes carolinus","","BIRDS","6099"
"10220","Yellow-bellied Sapsucker","Pic maculé","Sphyrapicus varius","","BIRDS","6055"
"10390","Red-rumped Woodpecker","Pic à croupion rouge","Dryobates kirkii","","BIRDS","6206"
"10590","Imperial Woodpecker","Pic impérial","Campephilus imperialis","","BIRDS","6250"
"10790","Streaked Xenops","Sittine striée","Xenops rutilans","","BIRDS","7950"
"10990","Streak-headed Woodcreeper","Grimpar de Souleyet","Lepidocolaptes souleyetii","","BIRDS","7924"
"25030","Little Pied Cormorant","Cormoran pie","Microcarbo melanoleucos","","BIRDS","4077"
"25230","White-browed Crake","Râle cendré","Amaurornis cinerea","","BIRDS","2932"
"25430","Blue-crowned Parakeet","Conure à tête bleue","Thectocercus acuticaudatus","","BIRDS","7087"
"25830","Micronesian Starling","Stourne de Micronésie","Aplonis opaca","","BIRDS","13567"
"26000","Mottled Munia","Capucin de Hunstein","Lonchura hunsteini","","BIRDS","15330"
"26200","Chinstrap Penguin","Manchot à jugulaire","Pygoscelis antarcticus","","BIRDS","3745"
"26400","Newell's Shearwater","Puffin de Newell","Puffinus newelli","","BIRDS","3978"
"30003","Lesser Rhea","Nandou de Darwin","Rhea pennata","","BIRDS","5"
"30008","Southern Brown Kiwi","Kiwi austral","Apteryx australis","","BIRDS","77"
"30067","Erect-crested Penguin","Gorfou huppé","Eudyptes sclateri","","BIRDS","3754"
"30101","Wandering Albatross","Albatros hurleur","Diomedea exulans","","BIRDS","3785"
